,Unnamed: 0,x,y_orig,y
122,122,1.0847222,5.640981150791049,6.164572237226924
123,123,1.0854167,6.180981150791922,6.152941654994034
124,124,1.0861111,6.180981150791922,6.147437753433393
125,125,1.0868056,6.680981150791922,6.146109902292934
126,126,1.0875,6.6209811507906124,6.14812505835532
127,127,1.0881944,6.930981150791922,6.15272947012001
128,128,1.0888889,7.140981150791049,6.150117765438123
129,129,1.0895833,6.750981150791631,6.157111552953104
130,130,1.0902778,7.090981150791777,6.156750088367295
131,131,1.0909722,6.680981150791922,6.16049357576226
132,132,1.0916667,6.810981150792941,6.1582463368667
133,133,1.0923611,6.440981150793959,6.166294806254397
134,134,1.0930556,6.430981150791922,6.1704633536733935
135,135,1.09375,6.150981150793086,6.177985382484893
136,136,1.0944444,6.140981150791049,6.183591895089944
137,137,1.0951389,5.960981150790758,6.1953274593156085
138,138,1.0958333,5.430981150791922,6.209153839867793
139,139,1.0965278,5.440981150793959,6.222755760636082
140,140,1.0972222,5.300981150790904,6.239139824261494
141,141,1.0979167,5.440981150793959,6.248217165197886
142,142,1.0986111,5.520981150792068,6.26613007035996
143,143,1.0993056,5.540981150792504,6.2743454064943895
144,144,1.1,5.82098115079134,6.284038443709271
145,145,1.1006944,5.710981150790758,6.297758251632426
146,146,1.1013889,5.550981150790904,6.309724728223099
147,147,1.1020833,5.890981150791049,6.331732501332332
148,148,1.1027778,6.040981150792504,6.3483020991714625
149,149,1.1034722,6.2309811507911945,6.371273767838934
150,150,1.1041667,6.550981150790904,6.394891564957785
151,151,1.1048611,6.690981150793959,6.417991624981776
152,152,1.1055556,6.970981150792795,6.447918425702116
153,153,1.10625,6.580981150793377,6.472633641788545
154,154,1.1069444,6.970981150792795,6.503514584165459
155,155,1.1076389,6.850981150793814,6.534152849471584
156,156,1.1083333,7.020981150792068,6.566894926302323
157,157,1.1090278,6.700981150792359,6.606232501332308
158,158,1.1097222,6.670981150793523,6.6500278494716065
159,159,1.1104167,6.550981150790904,6.694480160395981
160,160,1.1111111,7.020981150792068,6.73670912198065
161,161,1.1118056,7.020981150792068,6.784592825462073
162,162,1.1125,7.330981150793377,6.8146075013324365
163,163,1.1131944,7.460981150790758,6.851586102773019
164,164,1.1138889,7.640981150791049,6.875893725822231
165,165,1.1145833,7.680981150791922,6.900236733025179
166,166,1.1152778,7.660981150791486,6.906439133985586
167,167,1.1159722,7.580981150793377,6.922892555354169
168,168,1.1166667,7.180981150791922,6.9313182756422975
169,169,1.1173611,7.180981150791922,6.935800178403457
170,170,1.1180556,6.890981150791049,6.94039015439388
171,171,1.11875,6.800981150790904,6.941862783445487
172,172,1.1194444,7.090981150791777,6.93955711117658
173,173,1.1201389,7.090981150791777,6.949555250432303
174,174,1.1208333,6.82098115079134,6.952573407695198
175,175,1.1215278,7.000981150791631,6.964612663397497
176,176,1.1222222,6.990981150793232,6.972680520540324
177,177,1.1229167,6.890981150791049,6.983524968319416
178,178,1.1236111,7.200981150792359,6.994697747431034
179,179,1.1243056,6.910981150791486,6.996034602172954
180,180,1.125,7.32098115079134,7.007704470120127
181,181,1.1256944,6.950981150792359,7.015339554153754
182,182,1.1263889,7.340981150791777,7.032056300852437
183,183,1.1270833,6.940981150793959,7.053857921500748
184,184,1.1277778,7.160981150791486,7.0839898242618595
185,185,1.1284722,6.950981150792359,7.1142843320649805
186,186,1.1291667,6.750981150791631,7.150288743829699
187,187,1.1298611,6.690981150793959,7.186383041548784
188,188,1.1305556,6.600981150793814,7.214095946710854
189,189,1.13125,6.600981150793814,7.236406030744512
190,190,1.1319444,6.530981150794105,7.256397117179087
191,191,1.1326389,6.740981150793232,7.270470316458815
192,192,1.1333333,6.550981150790904,7.280003029544073
193,193,1.1340278,7.260981150793668,7.284541534946249
194,194,1.1347222,7.360981150792213,7.2874370931695385
195,195,1.1354167,7.400981150793086,7.2925710067349545
196,196,1.1361111,7.680981150791922,7.290668365678529
197,197,1.1368056,7.240981150793232,7.2917043200602265
198,198,1.1375,7.560981150792941,7.296748047551217
199,199,1.1381944,7.340981150791777,7.302581390888549
200,200,1.1388889,7.220981150792795,7.315430550552395
201,201,1.1395833,7.690981150793959,7.333312873481601
202,202,1.1402778,7.460981150790758,7.354260622581257
203,203,1.1409722,7.680981150791922,7.3708888338657905
204,204,1.1416667,7.780981150794105,7.39239237528234
205,205,1.1423611,8.010981150793668,7.413625748631682
206,206,1.1430556,8.000981150791631,7.44049051453802
207,207,1.14375,7.830981150793377,7.460878029544043
208,208,1.1444444,7.710981150790758,7.479682921500852
209,209,1.1451389,7.400981150793086,7.496177849471987
210,210,1.1458333,7.370981150790612,7.522007411296715
211,211,1.1465278,7.020981150792068,7.55189435607462
212,212,1.1472222,7.560981150792941,7.5852878134575645
213,213,1.1479167,7.170981150793523,7.6274729575151365
214,214,1.1486111,7.170981150793523,7.673199938307433
215,215,1.1493056,6.800981150790904,7.727882051152549
216,216,1.15,7.360981150792213,7.781540754633918
217,217,1.1506944,6.550981150790904,7.841391234826011
218,218,1.1513889,6.840981150791777,7.896790094369835
219,219,1.1520833,7.000981150791631,7.957022987527093
220,220,1.1527778,7.230981150791194,8.010018065558313
221,221,1.1534722,7.560981150792941,8.067405370480243
222,222,1.1541667,8.090981150791777,8.114660592569079
223,223,1.1548611,7.82098115079134,8.16940143890757
224,224,1.1555556,8.330981150793377,8.208907231224496
225,225,1.15625,8.32098115079134,8.254044446110415
226,226,1.1569444,8.650981150793086,8.291785562556996
227,227,1.1576389,8.94098115079396,8.328831030744258
228,228,1.1583333,9.350981150793814,8.36429468620641
229,229,1.1590278,9.870981150790612,8.397561642989112
230,230,1.1597222,9.790981150792504,8.44137223722676
231,231,1.1604167,9.910981150791486,8.477403059555654
232,232,1.1611111,9.670981150793525,8.521065154393575
233,233,1.1618056,9.140981150791047,8.557675928703308
234,234,1.1625,8.680981150791922,8.60213703314503
235,235,1.1631944,8.44098115079396,8.645308401692445
236,236,1.1638889,8.050981150790903,8.686430550551979
237,237,1.1645833,7.82098115079134,8.725421036746466
238,238,1.1652778,7.750981150791631,8.757919716218247
239,239,1.1659722,8.000981150791631,8.798493425702027
240,240,1.1666667,7.890981150791049,8.83273754334911
241,241,1.1673611,8.31098115079294,8.875633461716495
242,242,1.1680556,8.620981150790612,8.90440900193254
243,243,1.16875,8.930981150791922,8.952516444909753
244,244,1.1694444,9.32098115079134,9.001508251632433
245,245,1.1701389,9.07098115079134,9.059183101572428
246,246,1.1708333,9.370981150790612,9.11655359977169
247,247,1.1715278,9.530981150794103,9.169517675401977
248,248,1.1722222,9.45098115079236,9.22498412198065
249,249,1.1729167,9.640981150791047,9.280931660996247
250,250,1.1736111,9.57098115079134,9.326600298451243
251,251,1.1743056,9.460981150790758,9.385405160396044
252,252,1.175,9.640981150791047,9.43865441009591
253,253,1.1756944,9.640981150791047,9.498800088367204
254,254,1.1763889,9.81098115079294,9.56284918800713
255,255,1.1770833,9.830981150793376,9.630826318859508
256,256,1.1777778,9.740981150793232,9.696179109975958
257,257,1.1784722,9.960981150790758,9.75984156495801
258,258,1.1791667,10.140981150791047,9.823186612977219
259,259,1.1798611,10.280981150794103,9.87364495631457
260,260,1.1805556,10.250981150791633,9.922683221620707
261,261,1.18125,10.110981150792211,9.961164854273795
262,262,1.1819444,10.330981150793376,9.998235352473097
263,263,1.1826389,10.030981150794103,10.03414771741913
264,264,1.1833333,10.13098115079265,10.061778959916182
265,265,1.1840278,9.720981150792795,10.09154102474212
266,266,1.1847222,9.900981150793086,10.120914073961806
267,267,1.1854167,9.520981150792068,10.144546907095052
268,268,1.1861111,9.480981150791196,10.172587843469584
269,269,1.1868056,9.180981150791922,10.198566144790107
270,270,1.1875,9.370981150790612,10.224724488127407
271,271,1.1881944,8.950981150792359,10.2602285397481
272,272,1.1888889,9.910981150791486,10.298121516938982
273,273,1.1895833,9.44098115079396,10.333012243229499
274,274,1.1902778,10.210981150790758,10.372880490528415
275,275,1.1909722,10.06098115079294,10.415196036746886
276,276,1.1916667,10.610981150792211,10.463865184405988
277,277,1.1923611,10.640981150791047,10.511880640588473
278,278,1.1930556,11.170981150793525,10.571088893889838
279,279,1.19375,11.160981150791486,10.633173527743374
280,280,1.1944444,10.990981150793232,10.69884141489824
281,281,1.1951389,11.260981150793668,10.768183581765003
282,282,1.1958333,11.270981150792068,10.834901829063934
283,283,1.1965278,11.470981150792795,10.895478149592147
284,284,1.1972222,11.280981150794103,10.948485322461295
285,285,1.1979167,11.250981150791633,11.008391805054359
286,286,1.1986111,11.250981150791633,11.05442862978426
287,287,1.1993056,11.38098115079265,11.098919986326862
288,288,1.2,11.780981150794103,11.131580250432485
289,289,1.2006944,11.280981150794103,11.176520466518928
290,290,1.2013889,11.650981150793086,11.211478209616155
291,291,1.2020833,11.300981150790903,11.259867495330463
292,292,1.2027778,12.080981150793376,11.308625688607775
293,293,1.2034722,11.56098115079294,11.36497352774342
294,294,1.2041667,11.670981150793525,11.424461763037545
295,295,1.2048611,11.180981150791922,11.487433101572964
296,296,1.2055556,11.530981150794103,11.55148523242529
297,297,1.20625,11.430981150791922,11.614626438907901
298,298,1.2069444,11.620981150790612,11.68782385787548
299,299,1.2076389,11.400981150793086,11.757585382485303
300,300,1.2083333,11.990981150793232,11.827163923901868
301,301,1.2090278,11.63098115079265,11.897644926302787
302,302,1.2097222,11.81098115079294,11.975486222821386
303,303,1.2104167,11.600981150793814,12.0555194761227
304,304,1.2111111,11.460981150790758,12.133199788247556
305,305,1.2118056,11.45098115079236,12.22188640289345
306,306,1.2125,11.650981150793086,12.302404109976274
307,307,1.2131944,11.620981150790612,12.392697297251152
308,308,1.2138889,11.520981150792068,12.488947177203121
309,309,1.2145833,12.06098115079294,12.582876408895798
310,310,1.2152778,12.120981150790612,12.67772328764727
311,311,1.2159722,12.460981150790758,12.76673136087655
312,312,1.2166667,13.13098115079265,12.855305160396401
313,313,1.2173611,12.870981150790612,12.944684392089107
314,314,1.2180556,13.460981150790758,13.031510922701331
315,315,1.21875,12.960981150790758,13.115847957515252
316,316,1.2194444,13.56098115079294,13.20568532246123
317,317,1.2201389,13.13098115079265,13.288097387287173
318,318,1.2208333,13.06098115079294,13.374751198811788
319,319,1.2215278,13.31098115079294,13.452816745030285
320,320,1.2222222,13.510981150793668,13.529424007935427
321,321,1.2229167,13.210981150790758,13.604823437707312
322,322,1.2236111,13.610981150792211,13.68662088668687
323,323,1.2243056,13.590981150791777,13.7673603824852
324,324,1.225,13.830981150793376,13.852046396890973
325,325,1.2256944,13.740981150793232,13.940968845870593
326,326,1.2263889,13.730981150791196,14.03252619881176
327,327,1.2270833,14.19098115079396,14.1225610127373
328,328,1.2277778,14.020981150792068,14.22490651093657
329,329,1.2284722,14.57098115079134,14.326886673001376
330,330,1.2291667,14.510981150793668,14.425747267239075
331,331,1.2298611,14.640981150791047,14.529243575762514
332,332,1.2305556,14.830981150793376,14.632788173601623
333,333,1.23125,14.930981150791922,14.740282561356752
334,334,1.2319444,15.150981150793086,14.837112783445606
335,335,1.2326389,14.56098115079294,14.943446036746938
336,336,1.2333333,15.160981150791486,15.045600328463633
337,337,1.2340278,15.080981150793376,15.1504170451503
338,338,1.2347222,15.850981150793814,15.261528509736157
339,339,1.2354167,15.340981150791777,15.355611162797416
340,340,1.2361111,15.95098115079236,15.457976648991913
341,341,1.2368056,15.540981150792504,15.559844806254779
342,342,1.2375,15.910981150791486,15.66685483026442
343,343,1.2381944,15.830981150793376,15.774159302053151
344,344,1.2388889,16.160981150791486,15.878381751032743
345,345,1.2395833,15.82098115079134,15.982017765438531
346,346,1.2402778,16.180981150791922,16.084327069160086
347,347,1.2409722,16.580981150793377,16.183044326062873
348,348,1.2416667,15.990981150793232,16.287895856675078
349,349,1.2423611,16.56098115079294,16.38118985427416
350,350,1.2430556,16.680981150791922,16.483802099172163
351,351,1.24375,16.670981150793523,16.58255257936428
352,352,1.2444444,16.50098115079163,16.682048797851696
353,353,1.2451389,16.480981150791195,16.77392235727551
354,354,1.2458333,16.95098115079236,16.85812652894417
355,355,1.2465278,16.370981150790612,16.944873587767677
356,356,1.2472222,16.94098115079396,17.028424608175882
357,357,1.2479167,16.63098115079265,17.107844085966978
358,358,1.2486111,16.520981150792068,17.1837024893283
359,359,1.2493056,16.94098115079396,17.259473797851758
360,360,1.25,16.990981150793232,17.337277939508386
361,361,1.2506944,17.38098115079265,17.413485112377526
362,362,1.2513889,17.800981150790903,17.501020166399147
363,363,1.2520833,17.610981150792213,17.58317172702341
364,364,1.2527778,18.030981150794105,17.668588293650032
365,365,1.2534722,17.920981150793523,17.74375777144111
366,366,1.2541667,17.830981150793377,17.830052369280235
367,367,1.2548611,18.020981150792068,17.905160442509494
368,368,1.2555556,17.730981150791195,17.97578250133304
369,369,1.25625,18.00098115079163,18.048928779844424
370,370,1.2569444,18.290981150792504,18.120476919100113
371,371,1.2576389,17.920981150793523,18.192190874682296
372,372,1.2583333,18.44098115079396,18.262205310456576
373,373,1.2590278,18.040981150792504,18.341223677803494
374,374,1.2597222,18.550981150790903,18.417667885486576
375,375,1.2604167,18.14098115079105,18.50079408596679
376,376,1.2611111,18.540981150792504,18.57984153494634
377,377,1.2618056,18.740981150793232,18.662840814658214
378,378,1.2625,18.530981150794105,18.73740359977226
379,379,1.2631944,18.63098115079265,18.817904890288467
380,380,1.2638889,18.740981150793232,18.894655760636628
381,381,1.2645833,18.770981150792068,18.970010082365302
382,382,1.2652778,18.85098115079381,19.0393151243821
383,383,1.2659722,18.860981150792213,19.115053839868303
384,384,1.2666667,19.470981150792795,19.189827939508163
385,385,1.2673611,18.87098115079061,19.25463208116479
386,386,1.2680556,19.18098115079192,19.328393935906693
387,387,1.26875,19.170981150793523,19.396361282845486
388,388,1.2694444,19.20098115079236,19.470185232425354
389,389,1.2701389,19.900981150793086,19.534377219220055
390,390,1.2708333,19.790981150792504,19.600707261236828
391,391,1.2715278,19.51098115079367,19.662664674202013
392,392,1.2722222,20.00098115079163,19.722855400492534
393,393,1.2729167,19.51098115079367,19.780807981524916
394,394,1.2736111,19.830981150793377,19.838753749832225
395,395,1.2743056,19.340981150791777,19.888891384886225
396,396,1.275,19.71098115079076,19.939903359676148
397,397,1.2756944,19.800981150790903,19.98985636087662
398,398,1.2763889,19.51098115079367,20.031077399292013
399,399,1.2770833,19.980981150791195,20.073554680204374
400,400,1.2777778,19.89098115079105,20.116624698211563
401,401,1.2784722,19.71098115079076,20.166418935906645
402,402,1.2791667,19.730981150791195,20.20242370781539
403,403,1.2798611,19.91098115079149,20.229617375282356
404,404,1.2805556,20.150981150793086,20.251160532545267
405,405,1.28125,19.81098115079294,20.266127249231886
406,406,1.2819444,20.050981150790903,20.27209321561844
407,407,1.2826389,20.13098115079265,20.27697787948398
408,408,1.2833333,20.080981150793377,20.271080250432355
409,409,1.2840278,20.46098115079076,20.268644176002606
410,410,1.2847222,20.240981150793232,20.265207351272725
411,411,1.2854167,20.550981150790903,20.26754030445399
412,412,1.2861111,20.37098115079061,20.25717352774331
413,413,1.2868056,20.37098115079061,20.24307013638675
414,414,1.2875,20.66098115079149,20.22749897792339
415,415,1.2881944,20.770981150792068,20.21248061057646
416,416,1.2888889,20.540981150792504,20.19079057456207
417,417,1.2895833,20.76098115079367,20.171283791849
418,418,1.2902778,20.87098115079061,20.13935636087659
419,419,1.2909722,20.830981150793377,20.105325508535632
420,420,1.2916667,21.030981150794105,20.065081090768572
421,421,1.2923611,20.580981150793377,20.011300868679776
422,422,1.2930556,20.94098115079396,19.942444085966688
423,423,1.29375,20.150981150793086,19.863287783445706
424,424,1.2944444,20.360981150792213,19.776759362077133
425,425,1.2951389,19.590981150791777,19.686088803853842
426,426,1.2958333,19.56098115079294,19.593321066758993
427,427,1.2965278,19.470981150792795,19.499620466518902
428,428,1.2972222,19.580981150793377,19.398185922701433
429,429,1.2979167,19.46098115079076,19.29699276543852
430,430,1.2986111,19.38098115079265,19.189695076362934
431,431,1.2993056,19.32098115079134,19.079321967119203
432,432,1.3,19.650981150793086,18.963719115978797
433,433,1.3006944,19.050981150790903,18.83592712918407
434,434,1.3013889,19.040981150792504,18.708055610576647
435,435,1.3020833,18.780981150794105,18.565240124382143
436,436,1.3027778,18.41098115079149,18.42219576663901
437,437,1.3034722,18.340981150791777,18.27094150493434
438,438,1.3041667,18.37098115079061,18.120746426903153
439,439,1.3048611,18.150981150793086,17.974469115978806
440,440,1.3055556,18.26098115079367,17.826408101573026
441,441,1.30625,17.770981150792068,17.67301086267751
442,442,1.3069444,17.860981150792213,17.522341294850346
443,443,1.3076389,17.530981150794105,17.35655086867992
444,444,1.3083333,17.45098115079236,17.188148677803618
445,445,1.3090278,17.20098115079236,17.00775110877603
446,446,1.3097222,17.050981150790903,16.824115004334242
447,447,1.3104167,17.100981150793814,16.635618185606734
448,448,1.3111111,16.64098115079105,16.438190514538327
449,449,1.3118056,16.650981150793086,16.246160592569513
450,450,1.3125,16.270981150792068,16.052096066759166
451,451,1.3131944,15.290981150792504,15.85721632486237
452,452,1.3138889,15.470981150792795,15.656912933505804
453,453,1.3145833,15.470981150792795,15.457279260036385
454,454,1.3152778,15.790981150792504,15.257201378883913
455,455,1.3159722,15.100981150793814,15.054255790648659
456,456,1.3166667,15.720981150792795,14.85397583866787
457,457,1.3173611,14.94098115079396,14.653278329664262
458,458,1.3180556,14.95098115079236,14.448865094370152
459,459,1.31875,14.540981150792504,14.254948197611428
460,460,1.3194444,14.040981150792504,14.052887153193671
461,461,1.3201389,13.400981150793086,13.871046006735078
462,462,1.3208333,14.07098115079134,13.679549698211636
463,463,1.3215278,13.56098115079294,13.481267345270387
464,464,1.3222222,13.500981150791633,13.291403869880204
465,465,1.3229167,12.760981150793668,13.11677103674692
466,466,1.3236111,12.470981150792795,12.939629710216296
467,467,1.3243056,11.840981150791777,12.767819626182687
468,468,1.325,11.670981150793525,12.596110892689286
469,469,1.3256944,11.360981150792211,12.428895106374767
470,470,1.3263889,11.370981150790612,12.266033851872997
471,471,1.3270833,11.210981150790758,12.101130910696522
472,472,1.3277778,12.100981150793814,11.937667285246352
473,473,1.3284722,11.800981150790903,11.773759752233156
474,474,1.3291667,12.240981150793232,11.612764914298003
475,475,1.3298611,11.550981150790903,11.447580400492448
476,476,1.3305556,11.510981150793668,11.2876957366269
477,477,1.33125,11.220981150792795,11.132920556554865
478,478,1.3319444,10.960981150790758,10.97701791549848
479,479,1.3326389,10.45098115079236,10.821362123181537
480,480,1.3333333,10.370981150790612,10.668401318859832
481,481,1.3340278,10.010981150793668,10.523883821861007
482,482,1.3347222,9.840981150791777,10.395750778643741
483,483,1.3354167,10.090981150791777,10.270105820660504
484,484,1.3361111,10.20098115079236,10.155700208415617
485,485,1.3368056,10.110981150792211,10.043020646590925
486,486,1.3375,9.94098115079396,9.926636012737367
487,487,1.3381944,10.010981150793668,9.832297027143102
488,488,1.3388889,9.500981150791633,9.757192345270333
489,489,1.3395833,9.500981150791633,9.684892825462425
490,490,1.3402778,9.100981150793814,9.597076618979832
491,491,1.3409722,8.730981150791195,9.504009812257124
492,492,1.3416667,8.600981150793814,9.410564043949783
493,493,1.3423611,8.700981150792359,9.318102279243902
494,494,1.3430556,8.800981150790903,9.209495856674874
495,495,1.34375,8.730981150791195,9.102437333265483
496,496,1.3444444,8.960981150790758,8.989579680204233
497,497,1.3451389,9.080981150793376,8.884316294850116
498,498,1.3458333,9.110981150792211,8.776895916698846
499,499,1.3465278,8.970981150792795,8.66886977624267
500,500,1.3472222,8.790981150792504,8.559198047551158
501,501,1.3479167,8.420981150793523,8.438774848271459
502,502,1.3486111,8.56098115079294,8.313270586566805
503,503,1.3493056,8.490981150793232,8.187842465318298
504,504,1.35,8.600981150793814,8.071452429303886
505,505,1.3506944,8.300981150790903,7.94968388188494
506,506,1.3513889,8.210981150790758,7.846806721020605
507,507,1.3520833,8.200981150792359,7.737635052353129
508,508,1.3527778,8.31098115079294,7.644639314057828
509,509,1.3534722,7.930981150791922,7.543037033145458
510,510,1.3541667,8.220981150792795,7.430968815858543
511,511,1.3548611,7.140981150791049,7.313556060756499
512,512,1.3555556,7.560981150792941,7.200125238427571
513,513,1.35625,8.030981150794105,7.089938653793694
514,514,1.3569444,7.830981150793377,6.981306030744453
515,515,1.3576389,6.990981150793232,6.874756811056601
516,516,1.3583333,6.970981150792795,6.767794506134645
517,517,1.3590278,6.900981150793086,6.651394296050605
518,518,1.3597222,7.1209811507906124,6.537110322461178
519,519,1.3604167,6.930981150791922,6.418825748631624
520,520,1.3611111,7.020981150792068,6.307410202413107
521,521,1.3618056,6.900981150793086,6.205463923901663
522,522,1.3625,7.400981150793086,6.119612753433483
523,523,1.3631944,6.88098115079265,6.037848227623103
524,524,1.3638889,7.1209811507906124,5.9635791099760525
525,525,1.3645833,6.850981150793814,5.8954800403481595
526,526,1.3652778,6.650981150793086,5.82918601273711
527,527,1.3659722,6.400981150793086,5.755865214417782
528,528,1.3666667,6.800981150790904,5.683094686206464
529,529,1.3673611,6.930981150791922,5.601827009135641
530,530,1.3680556,6.960981150790758,5.515996426902736
531,531,1.36875,6.63098115079265,5.446941114777896
532,532,1.3694444,6.160981150791486,5.370188173601409
533,533,1.3701389,5.650981150793086,5.306906691008389
534,534,1.3708333,5.090981150791777,5.240683941908752
535,535,1.3715278,4.890981150791049,5.186530550552199
536,536,1.3722222,4.930981150791922,5.1300466069747905
